DateTime	Peak at 701 cm-1	Peak at 1718 cm-1	Peak at 1271 cm-1	Peak at 680 cm-1	Events
00:00:25.046	0.00143035321492859	0.0187296346819779	0	0.00133199855471972
00:00:55.046	0.00136544821456162	0.0177135857706527	0	0.00145680530559084
00:01:25.055	0.000879019277141961	0.0159381074761793	0.000137715892140355	0.000713238282484444
00:01:55.050	0.000306780623452866	0.0154834497270049	0.000990684989560187	0.000395601174957794
00:02:25.061	0.000301343686453833	0.0144777525717221	0.00219397219668264	2.7875762594357E-06
00:02:55.052	0.000551205545345282	0.0142049834684716	0.00123259259056098	0
00:03:25.057	0.000392312903631926	0.016841326199089	0.00122058396682377	-8.67361737988404E-19
00:03:55.051	0.000558822013459846	0.0186813187341069	0.00239608813165292	0.000134922973471213
00:04:25.059	0.000111764402691969	0.0259601882209248	0.000975598625950942	0.000410621293868801
00:04:55.048	0.000327346674535941	0.026425368396598	0.00133366537451378	0.000305366938631224
00:05:25.059	0.000100128999115405	0.0299930300461962	0.0017715835004547	0.00092000886827084
00:05:55.042	0.000246021091116671	0.0213767702075596	0.00033067002494632	0.000378283692213746
00:06:25.060	0.000334747298366811	0.0152053574054363	0.000123735682251972	0.000359636279902077
00:06:55.029	0.000260126332162328	0.011392436117176	0.00022343266104367	0.00034118794998089
00:07:25.062	0.00023791314475211	0.00867306798628671	4.17936535549549E-05	0.000283696416239406
00:07:55.027	0.000210424464815096	0.00666302903346055	0.000143873595191207	0.000471281377505241
00:08:25.055	0.000295331939561776	0.00530891356917635	0.000225385459297081	0.00044377419655707
00:08:55.013	0.000319346841580457	0.00388101119240824	0.000137578345016328	0.00035162332153746
00:09:25.057	0.000540897314706888	0.0032283377166	0.000127170703910945	0.000339791498805439
00:09:55.017	0.000753806701410066	0.00264558174211041	0.000141251763734968	7.10417854957316E-05
00:10:24.975	0.000953709615570522	0.00213507522818872	0.000341407027546923	0.00045400141306594
00:10:55.020	0.00094256827891258	0.00171711917047692	0.00010411189282059	0.000122611128667116
00:11:24.959	0.00103832376195	0.0015923322609174	0.000128706832677311	0
00:11:54.957	0.00106156439262604	0.0012567788851879	5.10010989112838E-06	0.000380985373063898
00:12:24.938	0.000997950067086549	0.00113967282542803	9.15402780739069E-05	0
00:12:54.957	0.00104815109850018	0.000829046852728296	0.000123261770220003	0
00:13:24.928	0.00104496226211964	0.00106707139863919	0.000155302047299448	0.000162113053708334
00:13:54.958	0.000929608675718223	0.00088421667070675	0.000209898865565785	-1.73472347597681E-18
00:14:24.931	0.000914057971692794	0.000813395523694111	0.000240968004456116	5.66022150182705E-05
00:14:54.884	0.000872571314426051	0.000820790988917654	0.000345569860352788	0.000128321117901412
00:15:24.868	0.000723734648939891	0.000807640275139724	4.37912451569716E-05	4.11350690355311E-05
00:15:54.859	0.000573369216201103	0.00110831281242188	0.000202966850597957	0
00:16:24.870	0.000419344576764632	0.00110654189816046	0.0001269045395038	2.0496260521674E-05
00:16:54.840	0.000330661463251801	0.00100630050094934	0.000150725067497632	0.000369949558028534
00:17:24.864	0.000279214871687831	0.000864233759783946	5.89156286026788E-05	8.58554017008759E-05
00:17:54.834	0.00027081216221483	0.000849815995882492	0.000323120940313924	0
00:18:24.787	0.000190725572735141	0.000703188338151312	0.000157078438653009	0
00:18:55.209	8.66523374036757E-05	0.000663064666056057	1.34240769843285E-05	0
00:19:25.198	0.000292384473322667	0.000841793219744673	0	0.000144444141532646
00:19:55.185	0.000185418136865193	0.000640613758026157	8.44821101783972E-05	0
00:20:25.170	0.000196370324152209	0.000648462018128125	0.00010427564863273	0
00:20:55.176	0.000114056940828584	0.000810548507526093	3.09310399730276E-05	4.02459088806863E-05
00:21:25.137	0.000159631469323068	0.000730140338623952	0	0
00:21:55.178	8.88609666295599E-05	0.000596330807306993	0	0.000128425999319429
00:22:25.137	0.000164683472937994	0.000472570709081531	0	0.00019404038987761	Sample 45 acquired at 00:22:25
00:22:55.075	3.29366945875987E-05	0.000330799496357072	0	0
00:23:25.076	8.25961505345339E-05	0.00023155964744995	9.4678773487895E-05	0.000275626553540619
00:23:55.053	0.000241098022835095	0.000420065438763286	3.05883538344048E-07	0.000465837326391959
00:24:25.073	0.0188842744743426	0.00132078129400605	0.0037429791545333	0.00593051940264651	Sample 49 acquired at 00:24:25
00:24:55.044	0.044683782651509	0.00181990416907428	0.0079678122453243	0.0120973694521762
00:25:25.070	0.0498790900095453	0.00196830165852726	0.00821768994831118	0.0119075886132678	Sample 51 acquired at 00:25:25
00:25:54.980	0.0508163868372776	0.00254515927226051	0.00805045808421723	0.0120723914292009
00:26:24.962	0.0508597774334941	0.00228493986916154	0.00777558610122586	0.0120647998874043	Sample 53 acquired at 00:26:24
00:26:54.982	0.0506892832776138	0.00257922502578504	0.00809894523366572	0.0119820869156492
00:27:24.942	0.050705768288581	0.00310589146223775	0.0077701052256714	0.0119917271876036
00:27:54.982	0.0505992756956624	0.00377904102326761	0.00801888745012443	0.0119026699151011
00:28:24.942	0.0503119299099224	0.00430781303273771	0.00784694647183467	0.011889925545838
00:28:54.883	0.0505168358180398	0.00400426137203487	0.00806399654015522	0.0117923682404527
00:29:24.883	0.0503232458187963	0.00405991909787242	0.00786223578761536	0.011818793584079
00:29:54.854	0.0501314186170976	0.00431394580934406	0.00780568989801388	0.0118151495802107
00:30:25.282	0.0500502819746814	0.00482109673023954	0.00797605627588917	0.0116186613642222
00:30:55.260	0.0499740021788808	0.00486047263422247	0.00785195861514437	0.0115464238988549
