DateTime	Peak at 704 cm-1	Peak at 762 cm-1	Peak at 1714 cm-1	Peak at 1720 cm-1	Peak at 1354 cm-1	Peak at 1720 cm-1 1	Events
00:00:24.929	0.00111570724927059	-0.00246764507517032	-1.11022302462516E-16	0.0112957831493015	1.43817441750158	-0.000487136016244963
00:00:54.938	0.00125732335874513	-0.00243851880431959	-5.55111512312578E-17	0.0100786817042354	1.3720318264059	-0.000581952781827371
00:01:24.896	0.000954021029657529	-0.00218759014560437	-1.66533453693773E-16	0.00953426241540514	1.2476053004204	-0.000503348577058805
00:01:54.847	0.000954367596453462	-0.00184877643803092	0	0.00775660867356729	1.01222218877096	-0.00044548606529969
00:02:24.810	0.000582063873482708	-0.000897942607867162	-5.55111512312578E-17	0.0054234230867019	0.742497142856457	-0.000213041296388569
00:02:54.789	0.000180786782521096	-0.000184694268017484	0	0.00259089367881195	0.271212548669556	-0.000148192164795572
00:03:24.771	0.000206633359931913	0.000603059196648529	0.000766166007562602	0.00161166789791234	-0.121850147320198	0.00059201350492917
00:03:54.711	0.000156880523059464	0.000995943264272057	0.0102890643217984	0.0107314058392008	-0.241600170434716	0.0135190251714208
00:04:25.173	0.000176988976450571	0.00111528402365557	0.0216846457571257	0.023689773042315	-0.47940643233754	0.0270404936582302
00:04:55.088	0.000111053966561303	0.00126267189634698	0.0234216742514235	0.0256677496194496	-0.527947708868736	0.02893849972346
00:05:25.111	0.000271337221548241	0.00103905487089506	0.0201272844797223	0.0219305150903182	-0.448602179275667	0.0253386545883196
00:05:55.080	0.000168147767738643	0.000835779893922234	0.0159001203822954	0.0169160632055122	-0.345335680178518	0.0193342336244382
00:06:24.999	0.000186392002172138	0.000384528244676189	0.00526176793281125	0.00534325440024606	-0.0494934034627988	0.00671559610428316
00:06:55.007	0.000112292539435686	7.37177732035045E-05	0.00163278895223973	0.00134720130174171	0.00120360375058735	0.0018383958479049
00:07:24.975	0.000184409655854249	1.22659075897849E-05	0.000130635146887482	2.71282426033785E-05	0.0325217420506901	-7.23377467048115E-06
00:07:54.902	8.86032170669806E-05	1.85836365542619E-05	0	0	0.0498300829772403	-7.38792291849846E-05
00:08:24.913	0.000118589002108339	2.84841289778084E-05	0	0	0.031530887298882	-6.62200543595142E-05
00:08:54.883	0.000254573293585787	2.22090578925034E-05	0.000467977312753112	2.97682070579644E-05	0.0105399179798393	0.000222034559124416
00:09:24.801	0.000160010548500243	8.31204578558457E-05	0.00110803665101983	0.000750371133233769	0.00850292831889633	0.00102295564341584
00:09:54.812	8.80522073867077E-05	8.42507596773392E-05	0.000241923298632447	4.18521292590312E-05	-0.00164001787875311	0.000427820437870748
00:10:25.177	5.68064204373341E-05	9.52704771838677E-05	0.00131138545659367	0.00089971193002353	-0.0118044704095337	0.0020723083308714
00:10:55.213	2.12182771686112E-05	0.000116259946800646	0.00142702725263254	0.00119256543671736	-0.0353608779591332	0.00227934809223859
00:11:25.116	9.4822112008935E-05	0.000114429781902083	0.00114554851811469	0.000978662283240811	-0.0115283753772832	0.00152824235302009
00:11:55.084	0.000162399606976931	0.000106408505026319	0.000562587214126163	0.000630074672976636	-0.00299993470914803	0.000873554133297104
00:12:25.117	0.000152789083683906	-2.59724742349646E-06	0.000246528446388395	0.000166890487935492	0.0131165663384827	0.00029317212812176
00:12:55.026	0.000115975279648585	0.000175645819451562	0.000549096864538176	0.000240955523867165	0.0196874860144348	0.000518640286680843
00:13:24.982	0.000194949563253294	8.91080652212481E-05	0.000382398066339921	5.58279273327243E-05	0.00551927183609219	0.000389967188403026
00:13:55.016	0.000128993535013224	0.000145242915312231	0	0	0.00839243399981517	-7.03029595013608E-05
00:14:24.920	8.92666299110288E-05	0.000117808374768341	0.000119828508940543	0.000211050130379274	0.00424450766116027	0.000295987354033311
00:14:54.890	0.000198387720979749	9.74214556258056E-05	0.00211270362716078	0.00157368454682265	-0.010260125878523	0.00225794773725413
00:15:24.910	9.12454929038244E-05	0.000120126364943988	0.00269147869264105	0.00274376155064638	-0.00489239984255157	0.00267885769378681
00:15:54.817	5.98235588177702E-05	7.23227918913129E-05	0	0	0.0125954865746861	-1.79267139272628E-05
00:16:25.215	4.905033189591E-05	0.000107893384440226	0.000321749677680057	0.000248410653355892	0.000420549407149185	0.000244887568424311
00:16:55.230	0.000158293446531291	8.82871739810173E-05	0.000421740235399198	0.000145801477391915	0.00474950114674568	0.00034774917476668
00:17:25.186	-8.4852267259912E-06	8.09480074108827E-05	0.00164971062371177	0.00119806226445449	-0.00193660729809342	0.00161010380459308
00:17:55.121	4.07711913827184E-05	6.86603350282039E-05	0.000196388973480644	0.000184799551228295	0.00658234729151887	-5.85585808438805E-05
00:18:25.120	0.000152417349556705	0.000157750832191698	0.000623259059660086	0.000460872999043025	0.0080831063582919	0.000635625888268402
00:18:55.092	3.84368441473973E-05	0.000135519201898261	0.000380378638299084	0.000246497702501051	0.00489440770321819	0.000500384261160119
00:19:25.025	0	0	0	0	0	0
00:19:55.023	0.000135545794413835	0.000134615945144442	0.00202149145240628	0.00132018352000436	0.0230478251686181	0.00192870476322759
00:20:24.984	5.01370913921697E-06	0.000158943849765915	0.000334516178799157	0.000266476420460121	0.000153019106116425	0.000129160535622882
00:20:54.925	9.32462140975546E-05	0.000126476739070886	0.000240217053895104	0.000379046121977618	0.0103321724332945	1.16693598063788E-05
00:21:24.921	0.000239308202401312	0.000145961498299626	0.000237907839215963	5.32313904559739E-05	-0.000411161258514095	0.000205328878883156
