DateTime	Peak at 679 cm-1
01:20:55.395	0.00626520460122806
01:21:25.410	0.00641548580138566
01:21:55.373	0.00635201470387807
01:22:25.334	0.00640726785389516
01:22:55.370	0.006345966852047
01:23:25.290	0.00643617424643943
01:23:55.305	0.00647511042017791
01:24:25.274	0.00636937021565383
01:24:55.301	0.00632078576395317
01:25:25.213	0.00637070204967159
01:25:55.191	0.0063593072724595
01:26:25.211	0.0064371081212099
01:26:55.175	0.00629705353159195
01:27:25.212	0.00632794301482366
01:27:55.172	0.0063281083967836
01:28:25.614	0.00649427130645319
01:28:55.585	0.00639259370135445
01:29:25.615	0.00647225052959466
01:29:55.574	0.00639775229817311
01:30:25.616	0.00637699250713702
01:30:55.574	0.00647430340166233
01:31:25.534	0.00643668201467736
01:31:55.574	0.00635934368122127
01:32:25.503	0.00636628830938415
