DateTime	Peak at 681 cm-1 1
01:24:55.545	0.00138493286003492
01:25:25.518	0.00133187003273615
01:25:55.463	0.00131574970275096
01:26:25.446	0.00136908818360629
01:26:55.413	0.00140344911014227
01:27:25.350	0.00133375396821837
01:27:55.349	0.00135353343079518
01:28:25.311	0.00140056661291853
01:28:55.236	0.00125496378258039
01:29:25.250	0.00134609908065864
01:29:55.600	0.00135134733430262
01:30:25.559	0.00132512003835574
01:30:55.552	0.0014185169073872
01:31:25.521	0.00151848003717105
01:31:55.445	0.00135408554355134
01:32:25.452	0.00134060773591228
01:32:55.417	0.00147682283766971
01:33:25.331	0.00132252714827859
01:33:55.356	0.00142039050986944
01:34:25.319	0.00143109827622119
01:34:55.219	0.00150225426217455
01:35:25.655	0.00134387210945695
01:35:55.620	0.00129237583633429
01:36:25.546	0.00139337313154013
01:36:55.556	0.00141201825969082
01:37:25.519	0.0013152099520848
01:37:55.438	0.00129138193047611
01:38:25.455	0.00132551737540299
01:38:55.420	0.00131927609395659
01:39:25.327	0.00131273703029205
01:39:55.356	0.00135033542434751
01:40:25.256	0.00122746846965999
01:40:55.659	0.00135867134246637
01:41:25.658	0.00134272410051404
01:41:55.621	0.00127589457602884
01:42:25.547	0.00132246038059248
01:42:55.557	0.00135626518084804
01:43:25.521	0.00136470360755756
01:43:55.442	0.00127100543611882
01:44:25.459	0.0013530603192451
01:44:55.425	0.00119249966039391
01:45:25.331	0.00125900054783541
01:45:55.359	0.00139583801322343
01:46:25.734	0.00130128619048336
01:46:55.663	0.0013073741339223
01:47:25.662	0.00145904679692309
01:47:55.624	0.00138357136282407
01:48:25.552	0.00127106930887048
01:48:55.561	0.0014414944349973
01:49:25.524	0.00132960993008007
01:49:55.444	0.00123169542350627
01:50:25.463	0.00123665104667194
01:50:55.428	0.00136771626995319
01:51:25.336	0.00130342283792197
01:51:55.366	0.00128010104393336
01:52:25.737	0.00122936397443187
01:52:55.666	0.00128581649530485
01:53:25.667	0.00124246919884169
01:53:55.628	0.00138145488644705
01:54:25.549	0.00120185278171704
01:54:55.565	0.00131192577869258
01:55:25.529	0.00128039975424716
01:55:55.434	0.00120600393697907
01:56:25.468	0.00123157913234758
01:56:55.369	0.00127197074965943
01:57:25.339	0.00116828895501143
01:57:55.756	0.0011950374743979
01:58:25.680	0.00131041055717028
01:58:55.641	0.0012916257744525
01:59:25.671	0.00129177194853941
01:59:55.570	0.00121193630461854
02:00:25.542	0.00123239167774564
02:00:55.482	0.00123236562529207
02:01:25.471	0.00122961578929179
02:01:55.436	0.00130284633063364
02:02:25.367	0.00145465240417104
02:02:55.822	0.00126823858490685
02:03:25.745	0.00135827336169914
02:03:55.687	0.00123709802115148
02:04:25.675	0.00125973512196339
02:04:55.638	0.0013102024951273
02:05:25.573	0.0013148136382688
02:05:55.574	0.00119535793571386
02:06:25.536	0.00120430174094785
02:06:55.454	0.00115080778065705
02:07:25.476	0.00128103052704992
02:07:55.439	0.00121753512816246
02:08:25.784	0.0011552148798586
02:08:55.779	0.00136621861957815
02:09:25.750	0.0013060818377664
02:09:55.663	0.0012222489273245
02:10:25.678	0.00131224885394772
02:10:55.641	0.00126765963942757
02:11:25.550	0.00123443256536626
02:11:55.577	0.00128676964029992
02:12:25.479	0.00117408036159574
02:12:55.445	0.00121555749813472
02:13:25.881	0.00128100931584715
02:13:55.845	0.00121678148822644
02:14:25.756	0.00120956979377679
02:14:55.782	0.00118187169693502
02:15:25.682	0.00123931035642287
02:15:55.646	0.00114370843420636
02:16:25.597	0.00117627687808058
02:16:55.581	0.00120580237232243
02:17:25.554	0.00124888615773581
02:17:55.480	0.0012334491176942
02:18:25.485	0.00131251443585575
02:18:55.836	0.00126649299379748
02:19:25.797	0.00121237605637395
02:19:55.787	0.00119609414904179
02:20:25.756	0.00120208473309291
02:20:55.679	0.00117631250090464
02:21:25.690	0.00106792734048738
02:21:55.650	0.00119165875927384
02:22:25.563	0.00116442907679475
02:22:55.586	0.0011518682411119
02:23:25.486	0.00121412092637054
02:23:55.885	0.00122221017677521
02:24:25.889	0.00119935843986656
02:24:55.851	0.00121523043494374
02:25:25.777	0.0012273439280447
02:25:55.786	0.00125619309049568
02:26:25.752	0.00115624584537465
02:26:55.662	0.00123801972969296
02:27:25.690	0.00129701962034784
02:27:55.590	0.00115706871734111
02:28:25.561	0.00119037423112726
02:28:55.509	0.00131479425018777
02:29:25.963	0.00131868689944739
02:29:55.874	0.00110921392885302
02:30:25.893	0.00109572539291552
02:30:55.853	0.00112084974100512
02:31:25.764	0.00124707632063941
02:31:55.791	0.00121064090161603
02:32:25.695	0.00116025174690029
02:32:55.655	0.00120847396620394
02:33:25.605	0.00122021492565168
02:33:55.592	0.00119464585227976
02:34:25.565	0.00122964575308529
02:34:55.979	0.00108880552736818
02:35:25.906	0.00117976300961784
02:35:55.864	0.00116177954610381
02:36:25.896	0.0012255072997485
02:36:55.794	0.00118591532292034
02:37:25.769	0.00117970756627044
02:37:55.717	0.00108762822825781
02:38:25.698	0.00121031498345332
02:38:55.659	0.00129847973567298
02:39:25.609	0.00123307995652203
02:39:55.597	0.00112175148780913
02:40:25.972	0.00111822311839992
02:40:55.996	0.001149841884116
02:41:25.901	0.00126150363362063
02:41:55.865	0.00109072882984054
02:42:25.901	0.00121068182144956
02:42:55.800	0.00120283212168232
02:43:25.773	0.001266712524896
02:43:55.797	0.00122509469569994
02:44:25.702	0.00120050529743023
02:44:55.662	0.00119989364087038
02:45:25.617	0.00115449978194727
02:45:55.598	0.00121705594785
02:46:25.987	0.00118921197370531
02:46:56.000	0.00122133470003443
02:47:25.914	0.00123836945664473
02:47:55.881	0.0012397097014277
02:48:25.906	0.00119587686236282
02:48:55.863	0.00117352690696556
02:49:25.777	0.00114605532447863
02:49:55.802	0.00121838713990482
02:50:25.706	0.00117863475807729
02:50:55.666	0.0012131058503257
02:51:25.622	0.00119447635126221
02:51:56.054	0.00114667271618799
02:52:25.988	0.00117942729527
02:52:56.004	0.00100891172315794
02:53:25.919	0.00124413114410831
02:53:55.881	0.00110844922134161
02:54:25.910	0.00110348930023948
02:54:55.807	0.0012219664079621
02:55:25.782	0.00124621181706216
02:55:55.805	0.00111685059445008
02:56:25.711	0.00111833501458314
02:56:55.671	0.00118232295561751
02:57:25.629	0.00110168005153802
02:57:56.059	0.00110049150375244
02:58:26.002	0.00113219210601191
02:58:56.008	0.00115120069959895
02:59:25.984	0.00117798719905381
02:59:55.904	0.00122618054409767
03:00:25.914	0.00119561139327558
03:00:55.872	0.00120702287355149
03:01:25.801	0.000969843411731101
03:01:55.809	0.00117135323216448
03:02:25.786	0.00130283618294757
03:02:55.699	0.00115760691898535
03:03:25.715	0.00111208317984937
03:03:56.070	0.00108355905688916
03:04:26.041	0.00120115925854548
03:04:56.012	0.00121701853209888
03:05:25.988	0.00109677569922024
03:05:56.011	0.00106536344840151
03:06:25.918	0.00116235428646013
03:06:55.876	0.00115724752329897
03:07:25.837	0.00113188384918464
03:07:55.811	0.00113937457945715
03:08:25.790	0.00110718853980126
03:08:55.736	0.00107632501493262
03:09:25.720	0.00116603705290496
03:09:56.098	0.00115051726580357
03:10:26.120	0.00114415642755939
03:10:56.078	0.00117350226982077
03:11:25.992	0.00115591396120253
03:11:56.015	0.00114080705998849
03:12:25.931	0.0011299913122214
03:12:55.888	0.00119094083693274
03:13:25.922	0.00110978902261103
03:13:55.816	0.00115789334711314
03:14:25.795	0.00114553455603442
03:14:55.816	0.00110618571413443
03:15:26.195	0.00112190794249759
03:15:56.108	0.00106407634952769
03:16:26.125	0.0011451580515879
03:16:56.082	0.00121351096335356
03:17:26.003	0.00117637308925823
03:17:56.021	0.00119612473635526
03:18:25.935	0.00118899045838784
03:18:55.898	0.00123029834761643
03:19:25.927	0.00108498523178028
03:19:55.885	0.00110700246345846
03:20:25.800	0.00113607103642664
03:20:56.213	0.00123191180071124
03:21:26.200	0.00113926641155486
03:21:56.126	0.00114854494723771
03:22:26.129	0.00104120785377384
03:22:56.088	0.0011394045282602
03:23:26.023	0.00115248015994078
03:23:56.025	0.00111345364191813
03:24:26.002	0.00116814187079732
03:24:55.918	0.00115244335240137
03:25:25.932	0.00116263350797221
03:25:55.889	0.00119456830041564
03:26:25.818	0.00115981879519853
03:26:56.277	0.00110867138506751
03:27:26.204	0.00114530233200296
03:27:56.227	0.00111016245175797
03:28:26.133	0.00111349272471316
03:28:56.094	0.00110090522007696
03:29:26.057	0.00113034878055977
03:29:56.029	0.00108779104870032
03:30:26.007	0.00110892311058316
03:30:56.029	0.00108982225932498
03:31:25.935	0.00121202737404025
03:31:55.894	0.00118547487323527
03:32:25.860	0.00116302934546102
03:32:56.281	0.000974162670139273
03:33:26.229	0.00111041120124194
03:33:56.232	0.00111823569623579
03:34:26.209	0.00119542515709425
03:34:56.130	0.00104654785772678
03:35:26.139	0.00108316266044073
03:35:56.096	0.00120062883651577
03:36:26.040	0.00105240830379572
03:36:56.034	0.00117172280409358
03:37:26.011	0.00112724038867795
03:37:55.941	0.00106466529402051
03:38:25.940	0.00126758339542533
03:38:55.897	0.00111517984422395
03:39:26.342	0.00108499976738995
03:39:56.298	0.00110213979659485
03:40:26.216	0.00120165081075288
03:40:56.236	0.00111562163878827
03:41:26.153	0.00106885016896769
03:41:56.120	0.00108166762477197
03:42:26.144	0.00115971683276057
03:42:56.103	0.0010525236976213
03:43:26.027	0.00120168501462777
03:43:56.038	0.00110506199606966
03:44:26.016	0.00101258383055457
03:44:55.932	0.00117069420588904
03:45:26.355	0.00114080945932174
03:45:56.311	0.00116194641826314
03:46:26.346	0.00104290330798213
03:46:56.303	0.00115189553054174
03:47:26.218	0.00115579254911345
03:47:56.241	0.00122764163783461
03:48:26.157	0.00107285814292278
03:48:56.124	0.000998414137778191
03:49:26.148	0.00115407521296425
03:49:56.107	0.00112816783842738
03:50:26.035	0.00118048198853796
03:50:56.043	0.00110637599909681
03:51:26.021	0.00105063032551646
03:51:55.942	0.001122629748425
03:52:26.361	0.00117457321225589
03:52:56.321	0.00103481789397159
03:53:26.352	0.000956969270198819
03:53:56.309	0.0010880007172869
03:54:26.241	0.00107402709732159
03:54:56.246	0.000956907942755644
03:55:26.223	0.00105473176694657
03:55:56.159	0.00107310920907707
03:56:26.153	0.00106318910211187
03:56:56.112	0.00103023416704867
03:57:26.077	0.00111585340413367
03:57:56.112	0.00101703004799738
03:58:26.026	0.00121323705782959
03:58:56.048	0.00110084136447145
03:59:26.426	0.00115353473772516
03:59:56.450	0.00109200895975575
04:00:26.366	0.0011424189675114
04:00:56.321	0.0010452279315915
04:01:26.357	0.00104684547450843
04:01:56.314	0.00115917095278391
04:02:26.231	0.00106205091357179
04:02:56.250	0.00115785587568288
04:03:26.229	0.00116405734622114
04:03:56.143	0.00100451687632245
04:04:26.158	0.00114155815921562
04:04:56.117	0.00116940653238794
04:05:26.058	0.0010252614899973
04:05:56.052	0.00099779166404733
04:06:26.441	0.00116441448200969
04:06:56.457	0.00122682220336484
04:07:26.432	0.001044299205543
04:07:56.347	0.00118983228361291
04:08:26.361	0.00108909851531357
04:08:56.320	0.00111088672227683
04:09:26.262	0.00105212760587639
04:09:56.255	0.00113115254379254
04:10:26.234	0.00113346433012451
04:10:56.171	0.00109365234810718
04:11:26.163	0.00107335576594512
04:11:56.120	0.00115702897638002
04:12:26.082	0.00102772633253431
04:12:56.059	0.00105531267444922
04:13:26.466	0.00106092807994656
04:13:56.459	0.00111521349475797
04:14:26.438	0.00111633816769811
04:14:56.378	0.00113025360964225
04:15:26.366	0.00103937061441262
04:15:56.326	0.00112498624418222
04:16:26.368	0.00111375650921809
04:16:56.323	0.0011548114198729
04:17:26.239	0.0011063036099829
04:17:56.260	0.00115172065237776
04:18:26.239	0.00104665856386256
04:18:56.153	0.00117066924845508
04:19:26.169	0.00102048697928831
04:19:56.126	0.00107147625409312
04:20:26.569	0.00112113256411221
04:20:56.527	0.00119158177045538
04:21:26.454	0.00103413188083515
04:21:56.462	0.00110058547295318
04:22:26.445	0.000980719663802105
04:22:56.369	0.00106535217797642
04:23:26.372	0.00113982066859254
04:23:56.329	0.00109646482835722
04:24:26.280	0.00109008764932209
04:24:56.264	0.000975102158007974
04:25:26.243	0.00117226650362198
04:25:56.265	0.00104303554969367
04:26:26.183	0.00113037756972068
04:26:56.143	0.00112847646117208
04:27:26.584	0.00101776165711486
04:27:56.537	0.00108361182161732
04:28:26.576	0.00104859988772875
04:28:56.529	0.00101840723430605
04:29:26.447	0.00100900338418919
04:29:56.469	0.00117051610662321
04:30:26.449	0.00115624163480167
04:30:56.364	0.00102670721619033
04:31:26.377	0.00108843695001712
04:31:56.332	0.00110767050235203
04:32:26.279	0.00113316235218401
04:32:56.267	0.000940759587041615
04:33:26.249	0.00117551842427297
04:33:56.193	0.00105377646976919
04:34:26.650	0.000942105115020649
04:34:56.576	0.000965660468445576
04:35:26.581	0.00107465758754615
04:35:56.535	0.000979792611788147
04:36:26.485	0.00101406955654184
04:36:56.473	0.00119498969323338
04:37:26.453	0.00110081980786567
04:37:56.473	0.00101597621545134
04:38:26.392	0.00115104122121317
04:38:56.345	0.00109281549961459
04:39:26.382	0.00117549491809211
04:39:56.338	0.00106118393370501
04:40:26.255	0.00103832872785473
04:40:56.275	0.00106792779352313
04:41:26.657	0.001188117811994
04:41:56.676	0.0010129572218196
04:42:26.595	0.00104551016894432
04:42:56.548	0.00101860992099846
04:43:26.512	0.00121193055605365
04:43:56.480	0.00109469572948258
04:44:26.458	0.000971356480445321
04:44:56.477	0.00106169801146005
04:45:26.396	0.00114291982760654
04:45:56.358	0.00111527509720714
04:46:26.388	0.00105827820654955
04:46:56.342	0.00107109258754737
04:47:26.263	0.00105350981966084
04:47:56.729	0.0010609065141192
04:48:26.661	0.0010084290377632
04:48:56.681	0.00102177502224436
04:49:26.599	0.00102082050694435
04:49:56.555	0.00105013116296591
04:50:26.590	0.000953026844443981
04:50:56.547	0.00101201880640825
04:51:26.469	0.00100935746546536
04:51:56.484	0.00114780512715075
04:52:26.463	0.00107511650045933
04:52:56.380	0.00101541082265564
04:53:26.393	0.000995780069567969
04:53:56.348	0.00106066892245216
04:54:26.292	0.00105030512074442
04:54:56.737	0.000946422393943468
04:55:26.672	0.00101390477726318
04:55:56.686	0.00107730556200699
04:56:26.667	0.00103994486317344
04:56:56.583	0.00096666339654065
04:57:26.595	0.000994321017334636
04:57:56.550	0.00104687982441161
04:58:26.489	0.00101203201901564
04:58:56.488	0.00101115051227125
04:59:26.468	0.001037064251867
04:59:56.404	0.00109523769061091
05:00:26.398	0.00104132044888186
05:00:56.354	0.00115124005920912
05:01:26.809	0.00107024593992528
05:01:56.762	0.000992884117581919
05:02:26.697	0.00101661437937273
05:02:56.691	0.000987268321501059
05:03:26.672	0.000923427819768987
05:03:56.615	0.000964039113622528
05:04:26.609	0.00112398348069295
05:04:56.563	0.0010829081175452
05:05:26.525	0.00100966565795678
05:05:56.555	0.0010404317551595
05:06:26.473	0.00107834195174237
05:06:56.493	0.00105726906342217
05:07:26.474	0.00106470792649438
05:07:56.386	0.00108725937793613
05:08:26.814	0.00115149312441293
05:08:56.765	0.000945666722419698
05:09:26.805	0.000985731132880356
05:09:56.758	0.00107944773016149
05:10:26.676	0.00106930895540635
05:10:56.697	0.00107786791060236
05:11:26.677	0.000977675953789797
05:11:56.589	0.00112603117397709
05:12:26.606	0.00107295758240138
05:12:56.562	0.00101094933620746
05:13:26.505	0.00104041427812009
05:13:56.499	0.00108149831066578
05:14:26.479	0.000991685465650745
05:14:56.889	0.00104087601271231
05:15:26.881	0.000987343552806252
05:15:56.800	0.001086302173132
05:16:26.810	0.00104924550974663
05:16:56.765	0.00110042806466157
05:17:26.708	0.00107626119542108
05:17:56.702	0.00105744859618624
05:18:26.681	0.00110031554546701
05:18:56.615	0.000987633875879957
05:19:26.612	0.00102958817253521
05:19:56.568	0.00109476671365797
05:20:26.530	0.00104022461570687
05:20:56.505	0.00106166605149968
05:21:26.484	0.00103127259425181
05:21:56.892	0.000985802731808248
05:22:26.886	0.00104192202499988
05:22:56.830	0.00100657927900087
05:23:26.825	0.00114749250138567
05:23:56.777	0.00105304092705161
05:24:26.818	0.00106048705029425
05:24:56.773	0.00103499412948377
05:25:26.686	0.00112506132643979
05:25:56.708	0.00110051349157318
05:26:26.688	0.00100662621593392
05:26:56.599	0.00109221682843887
05:27:26.617	0.00101211169769314
05:27:56.573	0.00109466593003947
05:28:26.516	0.00112238975490522
05:28:56.962	0.00104494095201701
05:29:26.903	0.00102377658921746
05:29:56.910	0.00106802474925973
05:30:26.891	0.000953268024124249
05:30:56.830	0.00112882750283014
05:31:26.830	0.000988111077791032
05:31:56.783	0.00106901485470704
05:32:26.821	0.00101476236005857
05:32:56.774	0.000996517068890565
05:33:26.692	0.000990666677177795
05:33:56.713	0.00102210590724653
05:34:26.693	0.00106136966154075
05:34:56.614	0.00105336320670621
05:35:26.623	0.00117189387731892
05:35:56.579	0.00106891726313262
05:36:26.537	0.0011013313701617
05:36:56.966	0.00112602404713971
05:37:26.921	0.00115071529165251
05:37:56.915	0.00106230648850457
05:38:26.896	0.00109532742858261
05:38:56.841	0.000955247569684006
05:39:26.835	0.00097345754803455
05:39:56.788	0.00112520665277462
05:40:26.827	0.00107912245700889
05:40:56.780	0.00103302830724084
05:41:26.703	0.000969418116494193
05:41:56.718	0.00104118168296385
05:42:26.699	0.00101062401014423
05:42:56.623	0.00104160449690544
05:43:26.628	0.00104682734505946
05:43:57.010	0.00105312402910396
05:44:27.039	0.00103596458467869
05:44:56.991	0.00114190921931159
05:45:26.931	0.00102254156105542
05:45:56.922	0.00107871408675103
05:46:26.902	0.00105460383085538
05:46:56.922	0.000929736364391495
05:47:26.841	0.00107871628948593
05:47:56.795	0.0010456601695526
05:48:26.832	0.00112317979310356
05:48:56.785	0.000974329319288123
05:49:26.706	0.00105283425106228
05:49:56.721	0.00108717047515241
05:50:26.704	0.0010167991223605
05:50:56.621	0.00105522363536947
05:51:27.044	0.000953044197266181
05:51:57.005	0.00109203353714379
05:52:27.035	0.00114755236433358
05:52:56.989	0.00103476456949134
05:53:26.925	0.00108167938826788
05:53:56.927	0.00113353411176995
05:54:26.908	0.00102245981105695
05:54:56.848	0.00109391440434581
05:55:26.871	0.00101065733371807
05:55:56.817	0.000915560950268894
05:56:26.807	0.00104198130662392
05:56:56.739	0.00103041320764464
05:57:26.712	0.00102225023227857
05:57:56.682	0.00113423018073853
05:58:26.659	0.00119031497579069
05:58:57.062	0.00102197516223274
05:59:27.035	0.00106362126088407
05:59:57.009	0.000981150456797304
06:00:26.978	0.000992857243930786
06:00:56.975	0.00103092317605794
06:01:26.927	0.00109129502520979
06:01:56.899	0.00105156051080368
06:02:26.872	0.000965360024714101
06:02:56.868	0.00111924359084663
06:03:26.827	0.00103905142775077
06:03:56.845	0.00105102560781914
06:04:26.824	0.00101643831600463
06:04:56.740	0.00111894339984211
06:05:26.764	0.000999773465720273
06:05:57.124	0.00102152287597309
06:06:27.165	0.0010423167577868
06:06:57.121	0.00101195009113134
06:07:27.043	0.000937796966157415
06:07:57.070	0.00105941704286334
06:08:27.030	0.00107659227257452
06:08:56.968	0.00105850746346468
06:09:26.966	0.00110816560227475
06:09:56.922	0.000971606217193923
06:10:26.886	0.00113103366798462
06:10:56.871	0.000983785123533976
06:11:26.839	0.00104804348820159
06:11:56.871	0.00105952257108116
06:12:26.830	0.0010619203168516
06:12:56.760	0.00109257511537705
06:13:27.231	0.00104985848072278
06:13:57.150	0.000948100932848909
06:14:27.171	0.00102816736077972
06:14:57.127	0.000913209056596299
06:15:27.069	0.00100837667463191
06:15:57.074	0.00107005076634251
06:16:27.035	0.00101218313444283
06:16:57.053	0.00110433458730397
06:17:26.972	0.000955118611731177
06:17:56.937	0.000973268593569566
06:18:26.972	0.0010308562529268
06:18:56.938	0.00107766088053762
06:19:26.854	0.000957550241363993
06:19:56.876	0.00105702613534298
06:20:26.839	0.00102702443542269
06:20:57.236	0.00111433760864968
06:21:27.238	0.00117998525244367
06:21:57.153	0.000921795984213537
06:22:27.176	0.000984550658485506
06:22:57.131	0.00111751717961819
06:23:27.075	0.00113310608891985
06:23:57.079	0.00109820006161922
06:24:27.042	0.00109891952594472
06:24:57.060	0.00103508909178549
06:25:26.977	0.00107500026563489
06:25:56.933	0.00113028054893632
06:26:26.978	0.000994614324944975
06:26:56.932	0.0010893722014679
06:27:26.850	0.00112966697984081
06:27:56.881	0.0010027875592998
06:28:27.251	0.00105298188000537
06:28:57.207	0.00109549246767084
06:29:27.181	0.000990358978044317
06:29:57.153	0.00109131675584376
06:30:27.180	0.000929744767003731
06:30:57.137	0.00108060658706758
06:31:27.071	0.0011375651114625
06:31:57.084	0.00108971675257843
06:32:27.046	0.00116773254473795
06:32:57.065	0.00112801314410622
06:33:26.983	0.0011501151749549
06:33:56.937	0.000929209795676551
06:34:26.984	0.0010013035173628
06:34:56.939	0.00105523376416906
06:35:27.299	0.00103530387289469
06:35:57.279	0.00098813844304713
06:36:27.257	0.00106049682783832
06:36:57.290	0.00113114618707797
06:37:27.248	0.00102744506488615
06:37:57.167	0.00107045452561359
06:38:27.186	0.000928212044540959
06:38:57.142	0.00104273731645181
06:39:27.086	0.00100380214971187
06:39:57.090	0.0009838821612344
06:40:27.053	0.00111782552661686
06:40:57.070	0.00110539064572731
06:41:26.991	0.00106059612265525
06:41:56.955	0.0010498342277529
06:42:26.990	0.00104441583517702
06:42:57.336	0.00103220930002934
06:43:27.315	0.00110158038105354
06:43:57.286	0.000994942903847659
06:44:27.263	0.00112407099869931
06:44:57.295	0.00114079360161696
06:45:27.254	0.000980288762973586
06:45:57.173	0.00111223213270863
06:46:27.192	0.00103561956608334
06:46:57.148	0.00105413563246733
06:47:27.095	0.000980958903639981
06:47:57.096	0.00104834408052879
06:48:27.058	0.00106624489140492
06:48:57.076	0.00103834386024691
