DateTime	Peak at 681 cm-1
00:00:25.124	9.19955166661555E-05
00:00:55.168	0.000110129875460687
00:01:24.802	0.000539618316387682
00:01:54.845	0.000260338578882186
00:02:24.896	0.000296880162224185
00:02:54.962	0.000232284323479822
00:03:24.925	0.000159354099602668
00:03:54.963	0.000284431876313229
00:04:25.043	0.000304323178996425
00:04:55.095	0.00035133108083661
00:05:25.098	-3.88106825839509E-05
00:05:55.167	0.000142334966098936
00:06:25.219	0.000204939450915677
00:06:55.182	0.00014808182478466
00:07:25.253	0.000256671529148522
00:07:54.856	0.000267278553395156
00:08:24.845	9.43814879687806E-05
00:08:54.888	0.00029444323814267
00:09:24.973	0.000241115981114996
00:09:54.974	0.000105689264451826
00:10:25.026	0.000164463320176009
00:10:55.076	9.66049618364312E-05
00:11:25.076	0.000179775316488732
00:11:55.127	0.000302523590320579
00:12:25.111	7.79784444300059E-05
00:12:55.140	0.000107094290514869
00:13:25.175	0.00028102294007567
00:13:55.178	0.000257105105947255
00:14:25.162	9.9043991170803E-05
00:14:55.178	0.000280519075120194
00:15:25.162	0.000194890973981899
00:15:55.180	0.000385083898996468
00:16:25.164	0.000373596267139197
00:16:55.181	0.000232107976748111
00:17:25.164	0.000228625744927434
00:17:55.101	0.000127188345725749
00:18:25.104	0.000111375503439939
00:18:55.078	0.000229595576339313
00:19:25.104	4.29293430869561E-05
00:19:55.059	0.000250090979749193
00:20:25.093	0.000125492358288197
00:20:55.046	0.00027211476216138
00:21:25.099	0.000299264011348724
00:21:55.047	0.000197742026423946
00:22:25.004	0.000239084300036073
00:22:55.047	0.000163669271023194
00:23:24.977	4.4612864463829E-05
00:23:54.988	0.000244530009575579
00:24:24.984	0.00020576772690372
00:24:54.995	0.000120397810468259
00:25:24.923	0.000156550099104921
00:25:54.896	6.64067894797278E-05
00:26:24.915	3.64025711705396E-05
00:26:54.863	0.000205292857444824
00:27:25.313	0.000104028657173486
00:27:55.263	0.000125876013966684
00:28:25.318	0.000221512770492975
00:28:55.269	0.000130019552306269
00:29:25.217	9.28966759762956E-05
00:29:55.207	0.000177248935351954
00:30:25.190	6.94757732653909E-05
00:30:55.207	0.000198250932130328
00:31:25.190	0.000300522315760367
00:31:55.207	0.000227289758595494
00:32:25.130	0.00011103872979591
00:32:55.101	0.000109346005493466
00:33:25.120	2.02947057258301E-05
00:33:55.076	0.000213895451293052
00:34:25.122	0.000133774900535446
00:34:55.075	0.000180683518111084
00:35:25.015	0.00025864923875358
00:35:55.014	6.77106389019043E-05
00:36:24.994	-3.69998178704123E-05
00:36:55.014	0.000113211485417014
00:37:24.996	0.000258272984806779
00:37:54.914	0
00:38:25.335	0.00027280564767929
00:38:55.313	0.000256396121816194
00:39:25.327	0.00026339821647033
00:39:55.284	0.000112288537274666
00:40:25.251	0.000171522498727795
00:40:55.284	0.00018194442395271
00:41:25.391	0.000108744767864125
00:41:55.222	5.75419568887503E-05
00:42:25.199	0.000157060445766948
00:42:55.135	5.87192746235387E-07
00:43:25.137	0.000114145089433052
00:43:55.093	0.000409526048557004
00:44:25.129	0.000263569689974395
00:44:55.086	8.28056602470085E-05
00:45:25.010	0.000346153453636067
00:45:55.025	0.000466233105799718
00:46:25.002	0.000137502779628564
00:46:55.413	9.28271452128187E-05
00:47:25.404	0.000216358238377571
00:47:55.326	0.000246675216191922
00:48:25.334	0.000147248619782843
00:48:55.292	0.000484957782781083
00:49:25.257	2.54278872876039E-05
00:49:55.228	0.00032273283038431
00:50:25.204	0.000370728824636468
00:50:55.226	0.000173537683759191
00:51:25.205	0.000455457392550577
00:51:55.143	0.000376699944016843
00:52:25.143	0.000551735245207022
00:52:55.108	0.00124706772529088
00:53:25.135	0.00135739218713258
00:53:55.087	0.00113178556670204
00:54:25.058	0.00126609046863975
00:54:55.087	0.00131602454371979
00:55:25.023	0.00129991695406983
00:55:55.023	0.0011823662321024
00:56:25.446	0.00137687362104699
00:56:55.489	0.00121558677882684
00:57:25.450	0.00121075022832732
00:57:55.487	0.00139074887320354
00:58:25.424	0.0011520639127208
00:58:55.427	0.00125424377199791
