DateTime	1720
00:00:24.929	-0.000487136016244963
00:00:54.938	-0.000581952781827371
00:01:24.896	-0.000503348577058805
00:01:54.847	-0.00044548606529969
00:02:24.810	-0.000213041296388569
00:02:54.789	-0.000148192164795572
00:03:24.771	0.00059201350492917
00:03:54.711	0.0135190251714208
00:04:25.173	0.0270404936582302
00:04:55.088	0.02893849972346
00:05:25.111	0.0253386545883196
00:05:55.080	0.0193342336244382
00:06:24.999	0.00671559610428316
00:06:55.007	0.0018383958479049
00:07:24.975	-7.23377467048115E-06
00:07:54.902	-7.38792291849846E-05
00:08:24.913	-6.62200543595142E-05
00:08:54.883	0.000222034559124416
00:09:24.801	0.00102295564341584
00:09:54.812	0.000427820437870748
00:10:25.177	0.0020723083308714
00:10:55.213	0.00227934809223859
00:11:25.116	0.00152824235302009
00:11:55.084	0.000873554133297104
00:12:25.117	0.00029317212812176
00:12:55.026	0.000518640286680843
00:13:24.982	0.000389967188403026
00:13:55.016	-7.03029595013608E-05
00:14:24.920	0.000295987354033311
00:14:54.890	0.00225794773725413
00:15:24.910	0.00267885769378681
00:15:54.817	-1.79267139272628E-05
00:16:25.215	0.000244887568424311
00:16:55.230	0.00034774917476668
00:17:25.186	0.00161010380459308
00:17:55.121	-5.85585808438805E-05
00:18:25.120	0.000635625888268402
00:18:55.092	0.000500384261160119
00:19:25.025	0
00:19:55.023	0.00192870476322759
00:20:24.984	0.000129160535622882
00:20:54.925	1.16693598063788E-05
00:21:24.921	0.000205328878883156
00:21:54.893	0.000579197561223632
00:22:24.828	-8.01400810563862E-05
00:22:55.251	0.00049422400329277
00:23:25.194	0.000981579541706981
00:23:55.221	-2.16270075373333E-05
00:24:25.186	0.00100132880968096
00:24:55.097	0.00210021293867508
00:25:25.125	0.00128294149671868
00:25:55.034	0.000366337380888103
00:26:24.998	0.000736946622489504
00:26:55.027	0.000564766804822974
00:27:24.988	0.000765349553884985
00:27:54.904	0.000994975927117622
00:28:24.927	0.00181142955772888
00:28:55.283	0.00148610229912464
00:29:25.246	0.00508619239552623
00:29:55.238	0.0021182769093384
00:30:25.194	0.0017168132393184
00:30:55.229	0.00177324029934159
00:31:25.128	0.00465174010368167
00:31:55.096	0.00303457973483821
00:32:25.130	0.00500260183910756
00:32:55.035	0.00352264508574399
00:33:25.001	0.00450632008133495
00:33:55.023	0.00388005749606885
00:34:24.994	0.00465814873263598
00:34:54.915	0.00368097822027936
00:35:24.934	0.00628591541121089
00:35:55.296	0.00268721542671527
00:36:25.332	0.00552561290793165
00:36:55.239	0.00515152758393982
00:37:25.201	0.00483386166181546
00:37:55.227	0.0047081440677887
00:38:25.196	0.00475954774809217
00:38:55.110	0.00556220915479022
00:39:25.134	0.00563187555009638
00:39:55.104	0.00681597545479089
00:40:25.015	0.00606014560908926
00:40:55.030	0.00685638683614906
