DateTime	Peak at 925 cm-1	Peak at 1648 cm-1	Peak at 1077 cm-1	Peak at 1124 cm-1	Peak at 1128 cm-1	Events
00:00:24.997	8.98842220074614E-05	0.000180461878069769	0.000145795654340437	1.58353018695276E-05	4.80927295789234E-05	Sample 1 acquired at 00:00:24
00:00:55.018	0.000610192355958229	0.000177560945267704	0.00091393362290678	4.02121197350651E-05	7.21713322230646E-06
00:01:24.969	-4.88824684393561E-05	0.000198274677950923	2.35469553400161E-05	0.00012747136744706	9.4409314959987E-05
00:01:54.921	-0.000465944841424495	0.000270879294996174	-0.000478926649945856	0.00012439422497607	9.8988237003502E-05
00:02:25.326	-0.000396738530831554	0.000169270502926304	-0.000409354744619647	0.000141245603233516	9.37271839918027E-05
00:02:55.239	-0.000443160783300261	0.000192508789934959	-0.00045670753946978	9.08577717642744E-05	0.000137379551496434
00:04:24.910	-0.00228203009187201	0.00496702208120329	-0.00197795181668623	-7.32853436895202E-05	0.000147570089277649
00:04:55.298	-0.0024857083886984	0.00725637325341145	-0.00158676398090358	0.000156741357624871	0.000162799177569616
00:05:25.317	-0.00251185057922003	0.00284234946876375	-0.00120263759143322	-7.53811450509845E-05	0.000100295971559675
00:05:55.244	-0.00165220496657355	0.00460053224332508	-7.75335132956467E-05	0.00054523757496085	1.56166311237049E-05
00:06:25.204	-0.000943983412586474	0.00383043518921888	-0.000134422296626481	0.0010863980998614	0.000126684956694859
00:06:55.139	-0.000769460893273871	0.00215736534308901	0.000345983294656642	0.00039970624578598	0.000261886854203346
00:07:25.142	-0.000905543625986369	0.00655333160682184	0.000289618941138555	0.000642346351712964	0.000200229841404128
00:07:55.056	-0.00835607054297983	0.000889281699390509	-0.00207051839378394	0.000721047659291459	4.05971561449892E-05
00:08:25.014	-0.00635634993958867	0.00550282296548919	-0.00258741230270428	0.00138862111297619	-5.82730422705943E-05
00:08:54.968	-0.00168587999764551	0.00439404056195116	-0.00056771171567622	0.000525215728564216	0.000147657596159442
00:09:24.950	-0.00163936252755993	0.0049047152866267	-0.000509085139424714	0.00098625466262966	0.000161333765116548
00:09:55.320	-0.00160655285082473	0.00510798305392216	-0.000223864321297309	0.00130687227430623	0.000104601658039299
00:10:25.328	-0.00146657652428987	0.00543563692315485	-0.000327040440371266	0.00129352866166251	0.000144438166484953
00:10:55.242	-0.00142811323883676	0.00400242718585145	-5.02665254588918E-05	0.000983604711420703	0.000109357839327232
00:11:25.203	-0.00137926227684418	0.00485095939115719	-0.000512634378376908	0.000397496963747506	9.08133257680101E-05
00:11:55.139	-0.00131528303806969	0.00547806877710764	-0.000527595200303441	0.00108175560919634	0.000103159237151448
00:12:25.140	-0.00120514364735128	0.00754105134198042	-0.00013123510568061	0.00104774287167153	0.00010889122650894
00:12:55.054	-0.00107607230834485	0.00425594361219195	0.000497900798658116	0.000995177850344577	6.83548846044603E-05
00:13:25.009	-0.000969098607438865	0.00429196109863704	0.000725857954906495	0.000882611595311978	7.14760301499251E-05
00:13:54.949	-0.000896479061349389	0.00347077302316006	-9.21287522490838E-05	0.000822555029454916	9.59933996472033E-05
00:14:25.391	-0.000815750888398983	0.00413657972027091	0.000337258550357882	0.00123132905460938	9.26441927760861E-05
00:14:55.304	-0.000726291864303841	0.00601889705377076	9.48940241107795E-05	0.00021042248816034	8.90344337605327E-05
00:15:25.247	-0.000633312758441432	0.00206899781896143	0.00020107284115744	0.00124522067865729	8.82683909728954E-05
00:15:55.243	-0.00055889686210972	0.0024934498958525	0.000178949654219285	0.000625435332797562	5.74202771801979E-05
00:16:25.203	-0.000521630529515107	0.00447473458395103	0.000425632119325249	0.000999372241363521	5.53733483655301E-05
00:16:55.129	-0.000392726253733544	0.00567448638800769	0.000572245423670775	0.000655562284146906	0.000103554641541086
00:17:25.056	-0.000391399020303176	0.00683753232554517	0.000162628029206956	0.000255852383721374	8.83508626938867E-05
00:17:55.056	-0.000336691194471994	0.00761161971116526	0.000506811688620869	0.000834029725638733	0.00010825102286696
00:18:25.401	-0.000298074561743175	0.00302800749802052	0.000601168793411988	0.000570155274939076	7.69183915892242E-05
00:18:55.342	-0.000294932614591584	0.00693072917671525	0.000882681379729279	0.00107949062921485	9.69160420051518E-05
00:19:25.331	-0.000349020054791135	0.00553359974973463	0.00059056824019826	0.00136369235769652	5.34468471269286E-05
00:19:55.242	-0.000368121833904722	0.00505441667283509	0.000142222006071835	0.00105013418760794	8.34531952017221E-05
00:20:25.203	-0.000366365383354661	0.0072605869202018	0.000410341389843406	0.00101350453079846	7.21435548152038E-05
00:20:55.137	-0.000291255817038885	0.00496122445605319	0.000436395742492945	0.000417006610929299	4.23185463734425E-05
00:21:25.144	-0.000327114631761494	0.00255439292407262	0.000154291845373138	0.00140614570510399	0.00012639526241836
00:21:55.057	-0.000263298553122931	0.00832716941173968	0.000384532744651589	0.000565525521683251	5.76137651279365E-05
00:22:25.427	-0.000247225311679311	0.00357268293010656	0.000624541421467789	0.000479563575975432	7.75746560792443E-05
00:22:55.431	-0.000185459835835552	0.00716592244825278	0.000614835977166267	0.00119061216319576	8.64214133116666E-05
00:23:25.328	-0.000175281343909484	0.00455691331927901	0.000678334380462103	0.000980304849012087	0.000111449256524811
00:23:55.304	-0.00018793213758006	0.00579754758344761	0.000751156499406507	0.000726644553909758	7.71484994856734E-05
00:24:25.228	-0.000197908492203774	0.00469705524559229	0.000362854549185262	0.000976730958316867	2.63092459362744E-05
00:24:55.246	-0.000129921878792086	0.00660502563565959	0.00114872372453956	0.000632034264073654	5.39788969474708E-05
