7,3031.0
8,3030.0
9,3029.0
10,3029.0
11,3028.0
12,3014.0
13,3010.0
14,3010.0
15,3010.0
16,2999.0
17,3001.0
18,3000.0
19,2998.0
20,2998.0
21,2996.0
22,2995.0
23,2994.0
24,2994.0
25,2993.0
26,2991.0
27,2991.0
28,2990.0
29,2989.0
30,2988.0
31,2987.0
32,2985.0
33,2985.0
34,2984.0
35,2983.0
36,2982.0
37,2981.0
38,2980.0
39,2979.0
40,2978.0
41,2977.0
42,2976.0
43,2975.0
44,2973.0
45,2972.0
46,2971.0
47,2970.0
48,2969.0
49,2969.0
50,2967.0
51,2966.0
52,2966.0
53,2964.0
54,2963.0
55,2962.0
56,2960.0
57,2959.0
58,2958.0
59,2957.0
60,2956.0
61,2955.0
62,2954.0
63,2953.0
64,2952.0
65,2951.0
66,2950.0
67,2948.0
68,2947.0
69,2946.0
70,2945.0
71,2943.0
72,2942.0
73,2942.0
74,2940.0
75,2939.0
76,2938.0
77,2937.0
78,2936.0
79,2935.0
80,2934.0
81,2933.0
82,2932.0
83,2930.0
84,2930.0
85,2929.0
86,2928.0
87,2927.0
88,2926.0
89,2925.0
90,2924.0
91,2923.0
92,2921.0
93,2920.0
94,2919.0
95,2919.0
96,2918.0
97,2917.0
98,2916.0
99,2915.0
100,2914.0
101,2913.0
102,2912.0
103,2910.0
104,2909.0
105,2909.0
106,2907.0
107,2907.0
108,2906.0
109,2904.0
110,2904.0
111,2903.0
112,2902.0
113,2901.0
114,2900.0
115,2899.0
116,2898.0
117,2897.0
118,2896.0
119,2896.0
120,2895.0
121,2893.0
122,2893.0
123,2892.0
124,2891.0
125,2889.0
126,2889.0
127,2887.0
128,2887.0
129,2886.0
130,2885.0
131,2884.0
132,2883.0
133,2882.0
134,2881.0
135,2880.0
136,2879.0
137,2879.0
138,2878.0
139,2877.0
140,2877.0
141,2876.0
142,2875.0
143,2875.0
144,2873.0
145,2872.0
146,2872.0
147,2870.0
148,2869.0
149,2867.0
150,2867.0
151,2866.0
152,2865.0
153,2864.0
154,2863.0
155,2862.0
156,2861.0
157,2860.0
158,2859.0
159,2858.0
160,2857.0
161,2856.0
162,2855.0
163,2853.0
164,2853.0
165,2852.0
166,2851.0
167,2850.0
168,2849.0
169,2848.0
170,2846.0
171,2846.0
172,2845.0
173,2843.0
174,2842.0
175,2841.0
176,2841.0
177,2839.0
178,2839.0
179,2838.0
180,2837.0
181,2836.0
182,2835.0
183,2835.0
184,2833.0
185,2833.0
186,2832.0
187,2831.0
188,2830.0
189,2829.0
190,2829.0
191,2827.0
192,2826.0
193,2826.0
194,2824.0
195,2823.0
196,2822.0
197,2821.0
198,2820.0
199,2820.0
200,2819.0
201,2818.0
202,2817.0
203,2816.0
204,2815.0
205,2814.0
206,2813.0
207,2812.0
208,2811.0
209,2810.0
210,2809.0
211,2809.0
212,2808.0
213,2807.0
214,2806.0
215,2805.0
216,2805.0
217,2803.0
218,2803.0
219,2802.0
220,2800.0
221,2800.0
222,2799.0
223,2798.0
224,2797.0
225,2796.0
226,2795.0
227,2794.0
228,2793.0
229,2792.0
230,2791.0
231,2790.0
232,2790.0
233,2788.0
234,2788.0
235,2787.0
236,2786.0
237,2785.0
238,2784.0
239,2783.0
240,2781.0
241,2781.0
242,2780.0
243,2779.0
244,2777.0
245,2777.0
246,2776.0
247,2775.0
248,2774.0
249,2774.0
250,2772.0
251,2772.0
252,2771.0
253,2769.0
254,2769.0
255,2768.0
256,2767.0
257,2766.0
258,2764.0
259,2763.0
260,2762.0
261,2761.0
262,2760.0
263,2760.0
264,2758.0
265,2758.0
266,2757.0
267,2756.0
268,2755.0
269,2753.0
270,2753.0
271,2752.0
272,2750.0
273,2750.0
274,2749.0
275,2748.0
276,2747.0
277,2746.0
278,2745.0
279,2744.0
280,2743.0
281,2742.0
282,2741.0
283,2740.0
284,2739.0
285,2738.0
286,2738.0
287,2737.0
288,2736.0
289,2735.0
290,2734.0
291,2733.0
292,2732.0
293,2731.0
294,2730.0
295,2729.0
296,2728.0
297,2727.0
298,2727.0
299,2726.0
300,2726.0
301,2724.0
302,2723.0
303,2722.0
304,2721.0
305,2720.0
306,2720.0
307,2719.0
308,2718.0
309,2717.0
310,2716.0
311,2716.0
312,2715.0
313,2714.0
314,2712.0
315,2711.0
316,2711.0
317,2709.0
318,2709.0
319,2708.0
320,2707.0
321,2706.0
322,2705.0
323,2705.0
324,2704.0
325,2703.0
326,2702.0
327,2701.0
328,2701.0
329,2700.0
330,2699.0
331,2698.0
332,2697.0
333,2697.0
334,2696.0
335,2695.0
336,2694.0
337,2693.0
338,2692.0
339,2691.0
340,2690.0
341,2690.0
342,2689.0
343,2688.0
344,2687.0
345,2686.0
346,2685.0
347,2684.0
348,2684.0
349,2682.0
350,2681.0
351,2681.0
352,2680.0
353,2679.0
354,2678.0
355,2677.0
356,2677.0
357,2675.0
358,2675.0
359,2674.0
360,2673.0
361,2672.0
362,2671.0
363,2669.0
364,2669.0
365,2668.0
366,2667.0
367,2666.0
368,2666.0
369,2664.0
370,2664.0
371,2663.0
372,2661.0
373,2661.0
374,2659.0
375,2658.0
376,2658.0
377,2657.0
378,2656.0
