0,2679.671100427528
1,2673.3082450330253
2,2609.6796910880025
3,2548.7780751691953
4,2491.512376618675
5,2454.244223593733
6,2426.0658639895087
7,2399.705463069428
8,2373.345062149347
9,2350.620578597553
10,2327.8960950457595
11,2304.2626321518937
12,2284.265086626315
13,2261.5406030745216
14,2241.543057548943
15,2222.4544913654363
16,2205.183883866073
17,2187.0042970246377
18,2169.7336895252747
19,2154.2810407100546
20,2138.8283918948346
21,2123.375743079615
22,2107.9230942643953
23,2094.2884041333186
24,2080.6537140022424
25,2067.928003213238
26,2055.2022924242333
27,2043.3855609773007
28,2031.568829530368
29,2019.752098083435
30,2007.0263872944308
31,1996.1186351895697
32,1986.1198624267802
33,1976.121089663991
34,1966.1223169012019
35,1957.0325234804843
36,1946.1247713756231
37,1937.0349779549056
38,1928.85416387626
39,1919.7643704555423
40,1911.5835563768967
41,1903.4027422982506
42,1894.312948877533
43,1885.223155456816
44,1877.9513207202417
45,1869.7705066415958
46,1861.5896925629502
47,1854.317857826376
48,1847.955002431874
49,1839.774188353228
50,1832.5023536166539
51,1825.2305188800801
52,1817.0497048014342
53,1810.686849406932
54,1804.3239940124295
55,1797.9611386179274
56,1790.6893038813535
57,1784.3264484868512
58,1777.9635930923487
59,1769.782779013703
60,1763.419923619201
61,1757.0570682246985
62,1750.6942128301964
63,1744.331357435694
64,1738.8774813832633
65,1732.5146259887613
66,1726.151770594259
67,1719.7889151997565
68,1713.4260598052545
69,1707.9721837528239
70,1702.5183077003933
71,1697.0644316479627
72,1691.6105555955323
73,1686.1566795431017
74,1681.611782832743
75,1675.248927438241
76,1669.7950513858104
77,1664.3411753333799
78,1658.8872992809493
79,1653.4334232285187
80,1647.979547176088
81,1643.4346504657296
82,1637.980774413299
83,1633.4358777029402
84,1628.8909809925815
85,1624.3460842822226
86,1619.801187571864
87,1614.3473115194333
88,1609.8024148090747
89,1605.2575180987158
90,1600.712621388357
91,1597.07670402007
92,1593.4407866517831
93,1588.895889941424
94,1584.3509932310656
95,1580.7150758627783
96,1576.17017915242
97,1571.6252824420608
98,1567.9893650737738
99,1563.4444683634151
100,1559.8085509951281
101,1556.1726336268412
102,1551.6277369164823
103,1547.9918195481955
104,1544.3559021799085
105,1541.628964153693
106,1537.993046785406
107,1534.357129417119
108,1531.6301913909037
109,1527.9942740226168
110,1524.3583566543298
111,1521.6314186281143
112,1518.9044806018992
113,1515.2685632336122
114,1512.5416252073971
115,1509.8146871811816
116,1507.0877491549666
117,1504.360811128751
118,1500.724893760464
119,1498.9069350763207
120,1496.1799970501054
121,1494.362038365962
122,1491.6351003397465
123,1488.9081623135314
124,1487.0902036293878
125,1484.3632656031727
126,1481.6363275769575
127,1478.9093895507422
128,1477.0914308665988
129,1474.3644928403833
130,1472.5465341562397
131,1470.7285754720963
132,1468.9106167879527
133,1466.1836787617376
134,1464.365720077594
135,1462.5477613934506
136,1460.729802709307
137,1458.9118440251636
138,1457.09388534102
139,1455.2759266568764
140,1453.457967972733
141,1451.6400092885895
142,1449.822050604446
143,1448.9130712623744
144,1447.0951125782308
145,1445.2771538940874
146,1444.3681745520155
147,1442.5502158678719
148,1440.7322571837285
149,1439.8232778416568
150,1438.914298499585
151,1437.0963398154413
152,1436.1873604733698
153,1435.278381131298
154,1434.3694017892262
155,1432.5514431050829
156,1431.642463763011
157,1430.7334844209392
158,1428.9155257367956
159,1428.0065463947237
160,1427.0975670526523
161,1426.1885877105806
162,1425.2796083685087
163,1424.370629026437
164,1423.4616496843653
165,1422.5526703422936
166,1421.6436910002217
167,1420.73471165815
168,1419.825732316078
169,1418.9167529740066
170,1418.0077736319347
171,1418.0077736319347
172,1417.0987942898628
173,1416.189814947791
174,1415.2808356057194
175,1415.2808356057194
176,1414.3718562636475
177,1413.4628769215758
178,1413.4628769215758
179,1412.553897579504
180,1412.553897579504
181,1411.6449182374324
182,1410.7359388953607
183,1410.7359388953607
184,1409.826959553289
185,1409.826959553289
186,1408.9179802112171
187,1408.9179802112171
188,1408.0090008691454
189,1407.1000215270737
190,1407.1000215270737
191,1407.1000215270737
192,1406.1910421850018
193,1406.1910421850018
194,1405.2820628429301
195,1405.2820628429301
196,1404.3730835008585
197,1404.3730835008585
198,1403.4641041587868
199,1403.4641041587868
200,1403.4641041587868
201,1403.4641041587868
202,1402.5551248167149
203,1402.5551248167149
204,1402.5551248167149
205,1401.6461454746432
206,1401.6461454746432
207,1401.6461454746432
208,1400.7371661325715
209,1400.7371661325715
210,1400.7371661325715
211,1399.8281867904996
212,1399.8281867904996
213,1399.8281867904996
214,1399.8281867904996
215,1398.9192074484279
216,1398.9192074484279
217,1398.0102281063562
218,1398.0102281063562
219,1398.0102281063562
220,1398.0102281063562
221,1397.1012487642843
222,1397.1012487642843
223,1397.1012487642843
224,1397.1012487642843
225,1396.1922694222126
226,1396.1922694222126
227,1395.283290080141
228,1396.1922694222126
229,1395.283290080141
230,1395.283290080141
231,1395.283290080141
232,1394.3743107380692
233,1394.3743107380692
234,1394.3743107380692
235,1394.3743107380692
236,1394.3743107380692
237,1394.3743107380692
238,1393.4653313959973
239,1393.4653313959973
240,1393.4653313959973
241,1393.4653313959973
242,1392.5563520539256
243,1392.5563520539256
244,1392.5563520539256
245,1392.5563520539256
246,1392.5563520539256
247,1391.647372711854
248,1391.647372711854
249,1391.647372711854
250,1391.647372711854
251,1391.647372711854
252,1391.647372711854
253,1391.647372711854
254,1390.738393369782
255,1390.738393369782
256,1390.738393369782
257,1390.738393369782
258,1390.738393369782
259,1389.8294140277103
260,1389.8294140277103
261,1389.8294140277103
262,1389.8294140277103
263,1389.8294140277103
264,1389.8294140277103
265,1389.8294140277103
266,1389.8294140277103
267,1388.9204346856386
268,1388.9204346856386
269,1388.9204346856386
270,1388.9204346856386
271,1388.9204346856386
272,1388.9204346856386
273,1388.9204346856386
274,1388.9204346856386
275,1388.9204346856386
276,1388.0114553435667
277,1388.9204346856386
278,1388.0114553435667
